,bank,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
98,BMO,The app is so simple to use!,5,0,6.18.4,2025-05-13 15:15:33,"Hi Dawn, thank you very much for your review and 5-stars! We're glad to hear that you find the BMO Mobile App user friendly. Please continue to enjoy using it and have a great day! -Josie",2025-05-14 13:21:27
99,BMO,very easy to use and saves a trip to the branch,5,0,6.18.4,2025-05-13 14:27:26,"Hi Nancy, we're so happy to see your 5-stars and great feedback! We're glad to learn that you find the app easy to use. Thanks for being a part of the BMO community and have a great day! -Josie",2025-05-14 13:19:06
100,BMO,Excellent,5,0,6.20.1,2025-05-13 13:32:19,"Hi Miguel, thank you for review and 5-star rating! We are very pleased to read that you find the BMO Mobile App excellent! Please continue to enjoy the app and have a great day! - Josie",2025-05-14 11:29:59
101,BMO,Very nice UI. Too many ads for new accounts or credit cards,4,0,6.18.4,2025-05-12 21:55:19,"Hi Kenton, thanks for your rating and feedback! We're glad to learn that you find the BMO Mobile App user friendly. We will be sure to share your feedback regarding offers with our app developers for review. Thank you for being a part of the BMO community and have a good day! -Josie",2025-05-13 14:46:40
102,BMO,easy,5,0,6.18.4,2025-05-10 09:03:10,"Hi there, thanks for your 5-stars! We're glad to hear that you find the BMO Mobile App easy to use! Please continue to enjoy it. Thank you so much for choosing BMO and have a great day! -Josie",2025-05-10 14:16:42
103,BMO,great service,5,0,6.18.4,2025-05-10 00:50:06,"Hi Kevin, thank you for review and 5-star rating! We are very pleased to read that you enjoy our services and we are happy to have you be a part of the BMO Community. Have a great day! - Josie",2025-05-10 14:12:38
104,BMO,"this Chromebook isn't compatible with this app,",1,0,6.10.2,2025-05-09 20:57:33,"Hello Raen, thanks for taking the time to share your feedback. We apologize for any inconveniences this may cause you. Rest assured your comment will be provided to our development team for review. For the moment you can try to download the App on another device or you can also log in using the web browser at www1.bmo.com. Thank you! -Josie",2025-05-10 14:11:32
105,BMO,"I like the app I'd give it a 5 star if I could add new etransfer names .plus I can't even edit the existing ones without sending a code to my phone then saying opps something wrong on their end , I've called the bank and they can't do nothing on their end cause it's my privacy ..... please fix this adding new names and editing existing ones for etransfers",1,0,6.18.4,2025-05-09 18:01:09,HI Lorri. Thanks for your feedback. We're sorry to hear that you've been having issues with the verification code to add/edit your e-Transfer recipients. We recommend that you uninstall and reinstall the BMO Mobile App as well as clear the cache and cookies on your device. Then please try again. We hope this helps! -Josie,2025-05-10 12:10:27
106,BMO,"no idea why there are so many bad review, it’s a very good app, never encoutered a bug, same for the website, it’s been 10 months since i'm with bmo, can’t recommend it enough.",5,0,6.18.4,2025-05-09 17:20:53,"Hi Sohaib, thanks for providing such a great review and 5-star rating! Please continue to enjoy using the BMO Mobile Banking app for your everyday banking needs. We appreciate you being a part of the BMO community! -Josie",2025-05-10 11:57:43
107,BMO,How do you stop all these annoying alerts seriously. make it stop already. unchecked the box to send and I still get them.,1,2,6.18.3,2025-05-09 17:16:06,"Hello Chris, thanks for your feedback. Please uninstall and reinstall the app, and try to reset your alerts. To turn off alerts, please visit ""Profile & Settings"" then ""Security"" and scroll down to ""Manage Alerts"". Lastly, click disable where available. If the issue persists, please give us a call at 1-877-225-5266 and we'll help. Thank you! -Josie",2025-05-10 11:53:08
109,BMO,I've had an account for many many years. would not bank anywhere else but with BMO,5,0,6.18.4,2025-05-08 18:31:44,"Hi Annette, we're so happy to see your 5-stars! We thank you for your kind feedback and appreciate you being a part of the BMO community. Have a great day! -Josie",2025-05-09 14:40:34
110,BMO,faster. thanks,5,0,6.18.4,2025-05-08 14:37:12,Hi Gabrielle! Thank so much for your 5-star review and feedback! We're glad to hear that you find the BMO Mobile App faster. Have an excellent day! -Josie,2025-05-09 14:58:54
111,BMO,it's online do you need to know more? it let's you do basic banking tasks.,4,0,6.18.4,2025-05-08 05:44:35,Hi Joel! Thank so much for your rating and feedback! We're glad to learn that the BMO Mobile App meets your needs. Have an excellent day! -Josie,2025-05-08 13:44:08
112,BMO,easy to deposit checks,4,0,6.18.4,2025-05-08 01:11:03,"Hi Myles, thanks for your rating and feedback! We're very pleased to hear that you enjoy the Mobile Cheque Deposit feature in the BMO Mobile App. Thank you for choosing BMO and have a great day! -Josie",2025-05-08 13:42:44
113,BMO,nice,5,0,6.18.4,2025-05-07 19:44:52,"Hi there, thank you for your 5-star review! If you have any additional feedback, please feel free to let us know. Have a great day! -Josie",2025-05-08 13:38:54
114,BMO,very functional and straightforward banking app that covers pretty much everything. Very impressed with bmo so far,5,0,6.18.4,2025-05-07 17:16:16,"Hello Rick, thank so much for your 5-star review and feedback! We're glad to hear that the BMO Mobile App meets your needs. Please continue to enjoy it, and have a great day! -Josie",2025-05-08 13:36:18
116,BMO,The self directed investing feature is nice but PLEASE just give us the option of keeping things/functions in the same place in the application...I would like to keep it exactly the way it is now because everything is easy to find so stop changing where things are & how it looks! It's fine the way it is!!,3,1,6.18.4,2025-05-06 16:22:59,"Hi there, thanks for taking the time to share your feedback and suggestion. We apologize for any inconveniences the changes to the layout of the app may have caused you. Rest assured your feedback will be provided to our development team for review and consideration on future app updates. Thank you! -Josie",2025-05-07 14:27:03
117,BMO,easy peasy,5,0,6.18.4,2025-05-06 12:14:08,"Hi Michelle, thank you for your 5-stars! We're glad to learn that you find the BMO Mobile App easy to use! If you have any additional feedback, please feel free to let us know. Thanks for being part of the BMO Community and have a great day! -Josie",2025-05-06 14:25:21
118,BMO,it's an awesome app easy to use,5,0,6.18.4,2025-05-05 12:37:48,Hi Mary! Thank so much for your 5-star review and great feedback! We're glad to hear that you find the BMO Mobile App awesome and easy to use. Have an excellent day! -Josie,2025-05-06 14:23:27
119,BMO,"App no longer lets me make payments or transfers directly from the app, which defeats most of the purpose of this app.",2,0,6.18.4,2025-05-05 10:14:59,"Hello A.J. We're sorry to learn you've been experiencing these issues with the BMO Mobile App. Please try uninstalling the app, clearing the cache and cookies on your device and reinstalling the app. Please also ensure your phone is updated. If the issue persists, please give us a call at 1-877-225-5266 and we'll review. Thank you! -Josie",2025-05-06 14:20:13
120,BMO,trying to add my card to my google wallet getting an error everytime,1,0,6.18.4,2025-05-04 15:16:42,"Hi Stephane, we're sorry to learn that you're having issues setting up your card on Google wallet. Please uninstall the app, clear the cache and cookies on your device and then reinstall the app and try again. If the issue continues, please give us a call securely at 1-877-225-5266 and we'll help. Thank you! -Josie",2025-05-06 13:16:49
121,BMO,Sensational Love BMO,5,0,6.18.4,2025-05-03 16:17:21,Hi Ray! Thanks so much for your 5-star review and feedback! We're very glad to learn that the BMO Mobile App meets your expectations. Please continue to enjoy using it and have a great day! -Josie,2025-05-06 13:14:19
122,BMO,"Horrible! It was great 5 years ago. Now, it just won't let you even do a simple account check. it kicks you out or doesn't allow you to even do a tranfer or bill payment",1,0,6.18.4,2025-05-02 14:28:37,"Hi there, we're sorry to learn that you've been experiencing issues with the BMO Mobile App. Please try uninstalling the app, clearing the cache and cookies on your device and reinstalling the app. Please also ensure your phone is updated. If the issue persists, please give us a call at 1-877-225-5266 and we'll investigate. Thank you! -Josie",2025-05-06 13:11:24
123,BMO,Good app,5,0,6.18.3,2025-05-02 10:53:33,"Hi there, thank you for your review and 5-star rating! We are very pleased that the BMO Mobile App meets your needs. Have a great day! -Josie",2025-05-02 13:50:49
124,BMO,fast and reliable service.,5,0,6.18.4,2025-05-01 15:51:08,"Hello there, thanks for your review and 5-stars! We're very happy to learn that you find the BMO Mobile App fast and reliable! Thank you so much for choosing BMO and have a great day! -Josie",2025-05-02 11:48:11
125,BMO,Timely and reliable Thank you .,5,0,6.18.4,2025-05-01 14:32:10,"Hi Adewale, thank you so much for your 5-star rating and positive review! We're so happy to learn that the BMO Mobile App meets your needs. Thanks for being a part of the BMO community! -Josie",2025-05-02 11:46:06
126,BMO,"I closed my account with PayPal on March 31st.. bmo was responsible for keeping and altering payment amounts changing frequency and usen paypals name as an excuse to rip me off I called paypal and asked the amounts taking see everything was made to look like it was paypal but I found out it was done changed all by bmo alone they just labeled it paypal then took everything that they labeled as paypal(witch was 100% all bmo transactions I called found out) bmo was responsible 100%, ,sad",1,0,6.18.4,2025-05-01 14:13:59,"Hi Tyrus, thanks for bringing this to our attention. We're sorry to learn of this situation. We take your feedback seriously and we'd like to learn more on what has happened and help. Please contact us at 1-877-225-5266 and we can further investigate. Thank you! -Josie",2025-05-02 11:44:55
